Time Name,Country Name,Country Code,Improved water source (% of population with access),"Improved water source, rural (% of rural population with access)","Improved water source, urban (% of urban population with access)",Prevalence of undernourishment (% of population),"Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5 (per 1,000)"
1967,Italy,ITA,,,,,70.95658537,33.20000076,37
1967,Jamaica,JAM,,,,,67.45609756,,
1967,Japan,JPN,,,,,71.27658537,14.89999962,22
1967,Jordan,JOR,,,,,51.66341463,,
1967,Kazakhstan,KAZ,,,,,,,
1967,Kenya,KEN,,,,,50.71878049,,
1967,Kiribati,KIR,,,,,,,
1967,"Korea, Dem. Rep.",PRK,,,,,59.6,,
1967,"Korea, Rep.",KOR,,,,,57.65853659,,
1967,Kuwait,KWT,,,,,64.95121951,,
1967,Kyrgyz Republic,KGZ,,,,,,,
1967,Lao PDR,LAO,,,,,45.40317073,,
1967,Latin America & Caribbean,LAC,,,,,59.12382714,,
1967,Latvia,LVA,,,,,70.39390244,,
1967,Least developed countries: UN classification,LDC,,,,,42.92519361,,
1967,Lebanon,LBN,,,,,63.92682927,,
1967,Lesotho,LSO,,,,,48.37414634,,
1967,Liberia,LBR,,,,,41.52560976,,
1967,Libya,LBY,,,,,50.36585366,,
1967,Liechtenstein,LIE,,,,,,,
1967,Lithuania,LTU,,,,,71.60390244,,
1967,Low & middle income,LMY,,,,,53.6912438,,
1967,Low income,LIC,,,,,45.44800582,,
1967,Lower middle income,LMC,,,,,54.40752452,,
1967,Luxembourg,LUX,,,,,69.92195122,20.39999962,
1967,"Macao, China",MAC,,,,,64.93902439,,
1967,"Macedonia, FYR",MKD,,,,,65.09853659,,
1967,Madagascar,MDG,,,,,42.88439024,,
1967,Malawi,MWI,,,,,39.45853659,,
1967,Malaysia,MYS,,,,,59.37073171,,
1967,Maldives,MDV,,,,,48.30658537,,
1967,Mali,MLI,,,,,38.55243902,,
1967,Malta,MLT,,,,,69.40243902,,
1967,Marshall Islands,MHL,,,,,,,
1967,Mauritania,MRT,,,,,46.33682927,,
1967,Mauritius,MUS,,,,,61.55365854,,
1967,Mayotte,MYT,,,,,,,
1967,Mexico,MEX,,,,,60.31487805,,
1967,"Micronesia, Fed. Sts.",FSM,,,,,60.58658537,,
1967,Middle East & North Africa,MNA,,,,,50.78207811,,
1967,Middle income,MIC,,,,,55.57238977,,
1967,Moldova,MDA,,,,,64.41463415,,
1967,Monaco,MCO,,,,,,,
1967,Mongolia,MNG,,,,,51.2195122,,
1967,Montenegro,MNE,,,,,67.07902439,,
1967,Morocco,MAR,,,,,50.36585366,,
1967,Mozambique,MOZ,,,,,38.09853659,,
1967,Myanmar,MMR,,,,,49.43097561,,
1967,Namibia,NAM,,,,,51.14609756,,
1967,Nepal,NPL,,,,,41.46121951,,
1967,Netherlands,NLD,,,,,73.80414634,13,16.89999962
1967,Netherlands Antilles,ANT,,,,,68.25365854,,
1967,New Caledonia,NCL,,,,,61.68292683,,
1967,New Zealand,NZL,,,,,71.47317073,18,22
1967,Nicaragua,NIC,,,,,51.92463415,,
1967,Niger,NER,,,,,40.42780488,,
1967,Nigeria,NGA,,,,,41.03658537,,
1967,Northern Mariana Islands,MNP,,,,,,,
1967,Norway,NOR,,,,,74.06658537,13.80000019,17.60000038
1967,Oman,OMN,,,,,46.97317073,,
1967,Pakistan,PAK,,,,,49.83682927,,
1967,Palau,PLW,,,,,,,
1967,Panama,PAN,,,,,64.2702439,,
1967,Papua New Guinea,PNG,,,,,42.22682927,,
1967,Paraguay,PRY,,,,,64.98219512,,
1967,Peru,PER,,,,,51.49926829,,
1967,Philippines,PHL,,,,,56.40487805,,
1967,Poland,POL,,,,,69.42439024,,
1967,Portugal,PRT,,,,,66.12439024,,
1967,Puerto Rico,PRI,,,,,70.78536585,,
1967,Qatar,QAT,,,,,59.00731707,,
1967,Romania,ROM,,,,,68.44878049,,
1967,Russian Federation,RUS,,,,,,,
1967,Rwanda,RWA,,,,,44.07585366,,
1967,Samoa,WSM,,,,,53.7195122,,
1967,San Marino,SMR,,,,,,,
1967,Sao Tome and Principe,STP,,,,,54.46341463,,
1967,Saudi Arabia,SAU,,,,,49.91707317,,
1967,Senegal,SEN,,,,,43.6597561,,
1967,Serbia,SRB,,,,,,,
1967,Seychelles,SYC,,,,,,,
1967,Sierra Leone,SLE,,,,,34.10146341,,
1967,Singapore,SGP,,,,,66.54390244,24.60000038,
1967,Slovak Republic,SVK,,,,,,,
1967,Slovenia,SVN,,,,,69.01463415,,
1967,Solomon Islands,SLB,,,,,53.13170732,,
1967,Somalia,SOM,,,,,38.98707317,,
1967,South Africa,ZAF,,,,,51.94926829,,
1967,South Asia,SAS,,,,,47.04265156,,
1967,Spain,ESP,,,,,71.25292683,34,37.8
1967,Sri Lanka,LKA,,,,,64.41146341,,
1967,St. Kitts and Nevis,KNA,,,,,,,
1967,St. Lucia,LCA,,,,,,,
1967,St. Vincent and the Grenadines,VCT,,,,,59.40585366,,
1967,Sub-Saharan Africa,SSA,,,,,43.920175,,
1967,Sudan,SDN,,,,,42.87121951,,
1967,Suriname,SUR,,,,,62.45121951,,
1967,Swaziland,SWZ,,,,,46.58317073,,
1967,Sweden,SWE,,,,,74.12243902,12.89999962,14.89999962
1967,Switzerland,CHE,,,,,72.63658537,17.5,20.79999924
1967,Syrian Arab Republic,SYR,,,,,53.71219512,,
1967,Tajikistan,TJK,,,,,59.19658537,,
1967,Tanzania,TZA,,,,,45.75414634,,
1967,Thailand,THA,,,,,58.3704878,,
1967,Timor-Leste,TMP,,,,,37.50487805,,
1967,Togo,TGO,,,,,46.75073171,,
1967,Tonga,TON,,,,,64.02341463,,
1967,Trinidad and Tobago,TTO,,,,,65.44878049,,
1967,Tunisia,TUN,,,,,52.08780488,,
1967,Turkey,TUR,,,,,54.91219512,,
1967,Turkmenistan,TKM,,,,,57.49780488,,
1967,Uganda,UGA,,,,,48.06780488,,
1967,Ukraine,UKR,,,,,70.25853659,,
1967,United Arab Emirates,ARE,,,,,59.00731707,,
1967,United Kingdom,GBR,,,,,72.12439024,18.20000076,21.20000076
1967,United States,USA,,,,,70.56097561,22.39999962,25.70000076
1967,Upper middle income,UMC,,,,,61.45097297,,
1967,Uruguay,URY,,,,,68.63170732,,
1967,Uzbekistan,UZB,,,,,61.93926829,,
1967,Vanuatu,VUT,,,,,51.00414634,,
1967,"Venezuela, RB",VEN,,,,,63.74390244,,
1967,Vietnam,VNM,,,,,47.89512195,,
1967,Virgin Islands (U.S.),VIR,,,,,,,
1967,West Bank and Gaza,WBG,,,,,,,
1967,World,WLD,,,,,57.5199954,,
1967,"Yemen, Rep.",YEM,,,,,36.97,,
1967,Zambia,ZMB,,,,,47.78243902,,
1967,Zimbabwe,ZWE,,,,,54.03512195,,
1968,Afghanistan,AFG,,,,,,,
1968,Albania,ALB,,,,,,,
1968,Algeria,DZA,,,,,,,
1968,American Samoa,ASM,,,,,,,
1968,Andorra,ADO,,,,,,,
1968,Angola,AGO,,,,,,,
1968,Antigua and Barbuda,ATG,,,,,,,
1968,Argentina,ARG,,,,,,,
1968,Armenia,ARM,,,,,,,
1968,Aruba,ABW,,,,,,,
1968,Australia,AUS,,,,,,17.79999924,
1968,Austria,AUT,,,,,70.05756098,25.5,29
1968,Azerbaijan,AZE,,,,,,,
1968,"Bahamas, The",BHS,,,,,,,
1968,Bahrain,BHR,,,,,,,
1968,Bangladesh,BGD,,,,,,,
1968,Barbados,BRB,,,,,,,
1968,Belarus,BLR,,,,,,,
1968,Belgium,BEL,,,,,,21.7,
1968,Belize,BLZ,,,,,,,
1968,Benin,BEN,,,,,,,
1968,Bermuda,BMU,,,,,,,
1968,Bhutan,BTN,,,,,,,
1968,Bolivia,BOL,,,,,,,
1968,Bosnia and Herzegovina,BIH,,,,,,,
1968,Botswana,BWA,,,,,,,
1968,Brazil,BRA,,,,,,,
1968,Brunei Darussalam,BRN,,,,,,,
1968,Bulgaria,BGR,,,,,71.22512195,28.29999924,35
1968,Burkina Faso,BFA,,,,,,,
1968,Burundi,BDI,,,,,,,
1968,Cambodia,KHM,,,,,,,
1968,Cameroon,CMR,,,,,,,
1968,Canada,CAN,,,,,72.35341463,20.79999924,24
1968,Cape Verde,CPV,,,,,,,
1968,Cayman Islands,CYM,,,,,,,
1968,Central African Republic,CAF,,,,,,,
1968,Chad,TCD,,,,,,,
1968,Channel Islands,CHI,,,,,,,
1968,Chile,CHL,,,,,,,
1968,China,CHN,,,,,,,
1968,Colombia,COL,,,,,,,
1968,Comoros,COM,,,,,,,
1968,"Congo, Dem. Rep.",ZAR,,,,,,,
1968,"Congo, Rep.",COG,,,,,,,
1968,Costa Rica,CRI,,,,,,,
1968,Cote d'Ivoire,CIV,,,,,,,
1968,Croatia,HRV,,,,,,,
1968,Cuba,CUB,,,,,,39,
1968,Cyprus,CYP,,,,,,,
1968,Czech Republic,CZE,,,,,69.84073171,21.39999962,24
1968,Denmark,DNK,,,,,73.12146341,16.39999962,18
1968,Djibouti,DJI,,,,,,,
1968,Dominica,DMA,,,,,,,
1968,Dominican Republic,DOM,,,,,,,
1968,East Asia & Pacific,EAP,,,,,,,
1968,Ecuador,ECU,,,,,,,
1968,"Egypt, Arab Rep.",EGY,,,,,,,
1968,El Salvador,SLV,,,,,,,
1968,Equatorial Guinea,GNQ,,,,,,,
1968,Eritrea,ERI,,,,,,,
1968,Estonia,EST,,,,,,,
1968,Ethiopia,ETH,,,,,,,
1968,Europe & Central Asia,ECA,,,,,,,
1968,Euro area,EMU,,,,,,,
1968,Faeroe Islands,FRO,,,,,,,
1968,Fiji,FJI,,,,,,,
1968,Finland,FIN,,,,,69.61634146,13.69999981,18
1968,France,FRA,,,,,71.39902439,20.39999962,23.60000038
1968,French Polynesia,PYF,,,,,,,
1968,Gabon,GAB,,,,,,,
1968,"Gambia, The",GMB,,,,,,,
1968,Georgia,GEO,,,,,,,
1968,Germany,DEU,,,,,,,
1968,Ghana,GHA,,,,,,,
1968,Greece,GRC,,,,,,,
1968,Greenland,GRL,,,,,,,
1968,Grenada,GRD,,,,,,,
1968,Guam,GUM,,,,,,,
1968,Guatemala,GTM,,,,,,,
1968,Guinea,GIN,,,,,,,
1968,Guinea-Bissau,GNB,,,,,,,
1968,Guyana,GUY,,,,,,,
1968,Haiti,HTI,,,,,,,
1968,Heavily indebted poor countries (HIPC),HPC,,,,,,,
1968,High income,HIC,,,,,,21.39648085,25.14355529
1968,High income: nonOECD,NOC,,,,,,,
1968,High income: OECD,OEC,,,,,70.98423577,21.3895118,25.14355529
1968,Honduras,HND,,,,,,,
1968,"Hong Kong, China",HKG,,,,,69.93512195,,
1968,Hungary,HUN,,,,,69.2302439,35.79999924,40.09999847
1968,Iceland,ISL,,,,,,,
1968,India,IND,,,,,,,
1968,Indonesia,IDN,,,,,,,
1968,"Iran, Islamic Rep.",IRN,,,,,,,
1968,Iraq,IRQ,,,,,,,
1968,Ireland,IRL,,,,,,21,
1968,Isle of Man,IMY,,,,,,,
1968,Israel,ISR,,,,,71.05658537,,
1968,Italy,ITA,,,,,70.78,32.70000076,37
1968,Jamaica,JAM,,,,,,,
1968,Japan,JPN,,,,,71.61121951,15.19999981,19.5
1968,Jordan,JOR,,,,,,,
1968,Kazakhstan,KAZ,,,,,,,
1968,Kenya,KEN,,,,,,,
1968,Kiribati,KIR,,,,,,,
1968,"Korea, Dem. Rep.",PRK,,,,,,,
1968,"Korea, Rep.",KOR,,,,,,,
1968,Kuwait,KWT,,,,,,,
1968,Kyrgyz Republic,KGZ,,,,,,,
1968,Lao PDR,LAO,,,,,,,
1968,Latin America & Caribbean,LAC,,,,,,,
1968,Latvia,LVA,,,,,70.04292683,,
1968,Least developed countries: UN classification,LDC,,,,,,,
1968,Lebanon,LBN,,,,,,,
1968,Lesotho,LSO,,,,,,,
1968,Liberia,LBR,,,,,,,
1968,Libya,LBY,,,,,,,
1968,Liechtenstein,LIE,,,,,,,
1968,Lithuania,LTU,,,,,71.31365854,,
1968,Low & middle income,LMY,,,,,,,
1968,Low income,LIC,,,,,,,
1968,Lower middle income,LMC,,,,,,,
1968,Luxembourg,LUX,,,,,,17,
1968,"Macao, China",MAC,,,,,,,
1968,"Macedonia, FYR",MKD,,,,,,,
1968,Madagascar,MDG,,,,,,,
1968,Malawi,MWI,,,,,,,
1968,Malaysia,MYS,,,,,,,
1968,Maldives,MDV,,,,,,,
1968,Mali,MLI,,,,,,,
1968,Malta,MLT,,,,,,,
1968,Marshall Islands,MHL,,,,,,,
1968,Mauritania,MRT,,,,,,,
1968,Mauritius,MUS,,,,,,,
1968,Mayotte,MYT,,,,,,,
1968,Mexico,MEX,,,,,,,
1968,"Micronesia, Fed. Sts.",FSM,,,,,,,
1968,Middle East & North Africa,MNA,,,,,,,
1968,Middle income,MIC,,,,,,,
1968,Moldova,MDA,,,,,,,
1968,Monaco,MCO,,,,,,,
1968,Mongolia,MNG,,,,,,,
1968,Montenegro,MNE,,,,,,,
1968,Morocco,MAR,,,,,,,
1968,Mozambique,MOZ,,,,,,,
1968,Myanmar,MMR,,,,,,,
1968,Namibia,NAM,,,,,,,
1968,Nepal,NPL,,,,,,,
1968,Netherlands,NLD,,,,,73.61268293,13.10000038,16.89999962
1968,Netherlands Antilles,ANT,,,,,,,
1968,New Caledonia,NCL,,,,,,,
1968,New Zealand,NZL,,,,,71.12439024,18.7,23
1968,Nicaragua,NIC,,,,,,,
1968,Niger,NER,,,,,,,
1968,Nigeria,NGA,,,,,,,
1968,Northern Mariana Islands,MNP,,,,,,,
1968,Norway,NOR,,,,,73.94195122,13,16.70000076
1968,Oman,OMN,,,,,,,
1968,Pakistan,PAK,,,,,,,
1968,Palau,PLW,,,,,,,
1968,Panama,PAN,,,,,,,
1968,Papua New Guinea,PNG,,,,,,,
1968,Paraguay,PRY,,,,,,,
1968,Peru,PER,,,,,,,
1968,Philippines,PHL,,,,,,,
1968,Poland,POL,,,,,70.2195122,,
1968,Portugal,PRT,,,,,,,
1968,Puerto Rico,PRI,,,,,,,
1968,Qatar,QAT,,,,,,,
1968,Romania,ROM,,,,,,,
1968,Russian Federation,RUS,,,,,,,
1968,Rwanda,RWA,,,,,,,
1968,Samoa,WSM,,,,,,,
1968,San Marino,SMR,,,,,,,
1968,Sao Tome and Principe,STP,,,,,,,
1968,Saudi Arabia,SAU,,,,,,,
1968,Senegal,SEN,,,,,,,
1968,Serbia,SRB,,,,,,,
1968,Seychelles,SYC,,,,,,,
1968,Sierra Leone,SLE,,,,,,,
1968,Singapore,SGP,,,,,,22.89999962,
1968,Slovak Republic,SVK,,,,,,,
1968,Slovenia,SVN,,,,,,,
1968,Solomon Islands,SLB,,,,,,,
1968,Somalia,SOM,,,,,,,
1968,South Africa,ZAF,,,,,,,
1968,South Asia,SAS,,,,,,,
1968,Spain,ESP,,,,,71.53780488,32,35.6
1968,Sri Lanka,LKA,,,,,,,
1968,St. Kitts and Nevis,KNA,,,,,,,
1968,St. Lucia,LCA,,,,,,,
1968,St. Vincent and the Grenadines,VCT,,,,,,,
1968,Sub-Saharan Africa,SSA,,,,,,,
1968,Sudan,SDN,,,,,,,
1968,Suriname,SUR,,,,,,,
1968,Swaziland,SWZ,,,,,,,
1968,Sweden,SWE,,,,,73.97292683,13.10000038,15.10000038
1968,Switzerland,CHE,,,,,72.5902439,16.10000038,19.89999962
1968,Syrian Arab Republic,SYR,,,,,,,
1968,Tajikistan,TJK,,,,,,,
1968,Tanzania,TZA,,,,,,,
1968,Thailand,THA,,,,,,,
1968,Timor-Leste,TMP,,,,,,,
1968,Togo,TGO,,,,,,,
1968,Tonga,TON,,,,,,,
1968,Trinidad and Tobago,TTO,,,,,,,
1968,Tunisia,TUN,,,,,,,
1968,Turkey,TUR,,,,,,,
1968,Turkmenistan,TKM,,,,,,,
1968,Uganda,UGA,,,,,,,
1968,Ukraine,UKR,,,,,,,
1968,United Arab Emirates,ARE,,,,,,,
1968,United Kingdom,GBR,,,,,71.72439024,18.10000038,21.29999924
1968,United States,USA,,,,,69.95121951,21.79999924,25.29999924
1968,Upper middle income,UMC,,,,,,,
1968,Uruguay,URY,,,,,,,
1968,Uzbekistan,UZB,,,,,,,
1968,Vanuatu,VUT,,,,,,,
1968,"Venezuela, RB",VEN,,,,,,,
1968,Vietnam,VNM,,,,,,,
1968,Virgin Islands (U.S.),VIR,,,,,,,
1968,West Bank and Gaza,WBG,,,,,,,
1968,World,WLD,,,,,,,
1968,"Yemen, Rep.",YEM,,,,,,,
1968,Zambia,ZMB,,,,,,,
1968,Zimbabwe,ZWE,,,,,,,
1969,Afghanistan,AFG,,,,,,,
1969,Albania,ALB,,,,,,,
1969,Algeria,DZA,,,,,,,
1969,American Samoa,ASM,,,,,,,
1969,Andorra,ADO,,,,,,,
1969,Angola,AGO,,,,,,,
1969,Antigua and Barbuda,ATG,,,,,,,
1969,Argentina,ARG,,,,,,,
1969,Armenia,ARM,,,,,,,
1969,Aruba,ABW,,,,,,,
1969,Australia,AUS,,,,,,17.89999962,
1969,Austria,AUT,,,,,69.83317073,25.39999962,29
1969,Azerbaijan,AZE,,,,,,,
1969,"Bahamas, The",BHS,,,,,,,
1969,Bahrain,BHR,,,,,,,
1969,Bangladesh,BGD,,,,,,,
1969,Barbados,BRB,,,,,,,
1969,Belarus,BLR,,,,,,,
1969,Belgium,BEL,,,,,,21.2,
1969,Belize,BLZ,,,,,,,
1969,Benin,BEN,,,,,,,
1969,Bermuda,BMU,,,,,,,
1969,Bhutan,BTN,,,,,,,
1969,Bolivia,BOL,,,,,,,
1969,Bosnia and Herzegovina,BIH,,,,,,,
1969,Botswana,BWA,,,,,,,
1969,Brazil,BRA,,,,,,,
1969,Brunei Darussalam,BRN,,,,,,,
1969,Bulgaria,BGR,,,,,70.43,30.5,35
1969,Burkina Faso,BFA,,,,,,,
1969,Burundi,BDI,,,,,,,
1969,Cambodia,KHM,,,,,,,
1969,Cameroon,CMR,,,,,,,
1969,Canada,CAN,,,,,72.50146341,19.29999924,23
1969,Cape Verde,CPV,,,,,,,
1969,Cayman Islands,CYM,,,,,,,
1969,Central African Republic,CAF,,,,,,,
1969,Chad,TCD,,,,,,,
1969,Channel Islands,CHI,,,,,,,
1969,Chile,CHL,,,,,,,
1969,China,CHN,,,,,,,
1969,Colombia,COL,,,,,,,
1969,Comoros,COM,,,,,,,
1969,"Congo, Dem. Rep.",ZAR,,,,,,,
1969,"Congo, Rep.",COG,,,,,,,
1969,Costa Rica,CRI,,,,,,,
1969,Cote d'Ivoire,CIV,,,,,,,
1969,Croatia,HRV,,,,,,,
1969,Cuba,CUB,,,,,,46.70000076,
1969,Cyprus,CYP,,,,,,,
1969,Czech Republic,CZE,,,,,69.36707317,22.10000038,26
1969,Denmark,DNK,,,,,73.22097561,14.80000019,17
1969,Djibouti,DJI,,,,,,,
1969,Dominica,DMA,,,,,,,
1969,Dominican Republic,DOM,,,,,,,
1969,East Asia & Pacific,EAP,,,,,,,
1969,Ecuador,ECU,,,,,,,
1969,"Egypt, Arab Rep.",EGY,,,,,,,
1969,El Salvador,SLV,,,,,,,
1969,Equatorial Guinea,GNQ,,,,,,,
1969,Eritrea,ERI,,,,,,,
1969,Estonia,EST,,,,,,,
1969,Ethiopia,ETH,,,,,,,
1969,Europe & Central Asia,ECA,,,,,,,
1969,Euro area,EMU,,,,,,,
1969,Faeroe Islands,FRO,,,,,,,
1969,Fiji,FJI,,,,,,,
1969,Finland,FIN,,,,,69.50341463,13.89999962,17
1969,France,FRA,,,,,71.14195122,19.60000038,22.89999962
1969,French Polynesia,PYF,,,,,,,
1969,Gabon,GAB,,,,,,,
1969,"Gambia, The",GMB,,,,,,,
1969,Georgia,GEO,,,,,,,
1969,Germany,DEU,,,,,,,
1969,Ghana,GHA,,,,,,,
1969,Greece,GRC,,,,,,,
1969,Greenland,GRL,,,,,,,
1969,Grenada,GRD,,,,,,,
1969,Guam,GUM,,,,,,,
1969,Guatemala,GTM,,,,,,,
1969,Guinea,GIN,,,,,,,
1969,Guinea-Bissau,GNB,,,,,,,
1969,Guyana,GUY,,,,,,,
1969,Haiti,HTI,,,,,,,
1969,Heavily indebted poor countries (HIPC),HPC,,,,,,,
1969,High income,HIC,,,,,,20.44072012,24.28556859
1969,High income: nonOECD,NOC,,,,,,,
1969,High income: OECD,OEC,,,,,71.16594011,20.43959526,24.28556859
1969,Honduras,HND,,,,,,,
1969,"Hong Kong, China",HKG,,,,,,,
1969,Hungary,HUN,,,,,69.31463415,35.70000076,38.90000153
1969,Iceland,ISL,,,,,,,
1969,India,IND,,,,,,,
1969,Indonesia,IDN,,,,,,,
1969,"Iran, Islamic Rep.",IRN,,,,,,,
1969,Iraq,IRQ,,,,,,,
1969,Ireland,IRL,,,,,,20.60000038,
1969,Isle of Man,IMY,,,,,,,
1969,Israel,ISR,,,,,70.9704878,,
1969,Italy,ITA,,,,,70.81195122,30.79999924,35
1969,Jamaica,JAM,,,,,,,
1969,Japan,JPN,,,,,71.83878049,14.19999981,18.60000038
1969,Jordan,JOR,,,,,,,
1969,Kazakhstan,KAZ,,,,,,,
1969,Kenya,KEN,,,,,,,
1969,Kiribati,KIR,,,,,,,
1969,"Korea, Dem. Rep.",PRK,,,,,,,
1969,"Korea, Rep.",KOR,,,,,,,
1969,Kuwait,KWT,,,,,,,
1969,Kyrgyz Republic,KGZ,,,,,,,
1969,Lao PDR,LAO,,,,,,,
1969,Latin America & Caribbean,LAC,,,,,,,
1969,Latvia,LVA,,,,,69.79682927,,
1969,Least developed countries: UN classification,LDC,,,,,,,
1969,Lebanon,LBN,,,,,,,
1969,Lesotho,LSO,,,,,,,
1969,Liberia,LBR,,,,,,,
1969,Libya,LBY,,,,,,,
1969,Liechtenstein,LIE,,,,,,,
1969,Lithuania,LTU,,,,,70.92853659,,
1969,Low & middle income,LMY,,,,,,,
1969,Low income,LIC,,,,,,,
1969,Lower middle income,LMC,,,,,,,
1969,Luxembourg,LUX,,,,,,17.5,
1969,"Macao, China",MAC,,,,,,,
1969,"Macedonia, FYR",MKD,,,,,,,
1969,Madagascar,MDG,,,,,,,
1969,Malawi,MWI,,,,,,,
1969,Malaysia,MYS,,,,,,,
1969,Maldives,MDV,,,,,,,
1969,Mali,MLI,,,,,,,
1969,Malta,MLT,,,,,,,
1969,Marshall Islands,MHL,,,,,,,
1969,Mauritania,MRT,,,,,,,
1969,Mauritius,MUS,,,,,,,
1969,Mayotte,MYT,,,,,,,
1969,Mexico,MEX,,,,,,,
1969,"Micronesia, Fed. Sts.",FSM,,,,,,,
1969,Middle East & North Africa,MNA,,,,,,,
1969,Middle income,MIC,,,,,,,
1969,Moldova,MDA,,,,,,,
1969,Monaco,MCO,,,,,,,
1969,Mongolia,MNG,,,,,,,
1969,Montenegro,MNE,,,,,,,
1969,Morocco,MAR,,,,,,,
1969,Mozambique,MOZ,,,,,,,
1969,Myanmar,MMR,,,,,,,
1969,Namibia,NAM,,,,,,,
1969,Nepal,NPL,,,,,,,
1969,Netherlands,NLD,,,,,73.5395122,13.10000038,17
1969,Netherlands Antilles,ANT,,,,,,,
1969,New Caledonia,NCL,,,,,,,
1969,New Zealand,NZL,,,,,71.47317073,16.9,21
1969,Nicaragua,NIC,,,,,,,
1969,Niger,NER,,,,,,,
1969,Nigeria,NGA,,,,,,,
1969,Northern Mariana Islands,MNP,,,,,,,
1969,Norway,NOR,,,,,73.66341463,13.19999981,16.89999962
1969,Oman,OMN,,,,,,,
1969,Pakistan,PAK,,,,,,,
1969,Palau,PLW,,,,,,,
1969,Panama,PAN,,,,,,,
1969,Papua New Guinea,PNG,,,,,,,
1969,Paraguay,PRY,,,,,,,
1969,Peru,PER,,,,,,,
1969,Philippines,PHL,,,,,,,
1969,Poland,POL,,,,,69.7195122,,
1969,Portugal,PRT,,,,,,,
1969,Puerto Rico,PRI,,,,,,,
1969,Qatar,QAT,,,,,,,
1969,Romania,ROM,,,,,,,
1969,Russian Federation,RUS,,,,,,,
1969,Rwanda,RWA,,,,,,,
1969,Samoa,WSM,,,,,,,
1969,San Marino,SMR,,,,,,,
1969,Sao Tome and Principe,STP,,,,,,,
1969,Saudi Arabia,SAU,,,,,,,
1969,Senegal,SEN,,,,,,,
1969,Serbia,SRB,,,,,,,
1969,Seychelles,SYC,,,,,,,
1969,Sierra Leone,SLE,,,,,,,
1969,Singapore,SGP,,,,,,20.70000076,
1969,Slovak Republic,SVK,,,,,,,
1969,Slovenia,SVN,,,,,,,
1969,Solomon Islands,SLB,,,,,,,
1969,Somalia,SOM,,,,,,,
1969,South Africa,ZAF,,,,,,,
1969,South Asia,SAS,,,,,,,
1969,Spain,ESP,,,,,71.05756098,30.2,34
1969,Sri Lanka,LKA,,,,,,,
1969,St. Kitts and Nevis,KNA,,,,,,,
1969,St. Lucia,LCA,,,,,,,
1969,St. Vincent and the Grenadines,VCT,,,,,,,
1969,Sub-Saharan Africa,SSA,,,,,,,
1969,Sudan,SDN,,,,,,,
1969,Suriname,SUR,,,,,,,
1969,Swaziland,SWZ,,,,,,,
1969,Sweden,SWE,,,,,74.08487805,11.69999981,14.19999981
1969,Switzerland,CHE,,,,,72.61268293,15.39999962,19.20000076
1969,Syrian Arab Republic,SYR,,,,,,,
1969,Tajikistan,TJK,,,,,,,
1969,Tanzania,TZA,,,,,,,
1969,Thailand,THA,,,,,,,
1969,Timor-Leste,TMP,,,,,,,
1969,Togo,TGO,,,,,,,
1969,Tonga,TON,,,,,,,
1969,Trinidad and Tobago,TTO,,,,,,,
1969,Tunisia,TUN,,,,,,,
1969,Turkey,TUR,,,,,,,
1969,Turkmenistan,TKM,,,,,,,
1969,Uganda,UGA,,,,,,,
1969,Ukraine,UKR,,,,,,,
1969,United Arab Emirates,ARE,,,,,,,
1969,United Kingdom,GBR,,,,,71.72195122,17.79999924,20.79999924
1969,United States,USA,,,,,70.50731707,20.89999962,24.70000076
1969,Upper middle income,UMC,,,,,,,
1969,Uruguay,URY,,,,,,,
1969,Uzbekistan,UZB,,,,,,,
1969,Vanuatu,VUT,,,,,,,
1969,"Venezuela, RB",VEN,,,,,,,
1969,Vietnam,VNM,,,,,,,
1969,Virgin Islands (U.S.),VIR,,,,,,,
1969,West Bank and Gaza,WBG,,,,,,,
1969,World,WLD,,,,,,,
1969,"Yemen, Rep.",YEM,,,,,,,
1969,Zambia,ZMB,,,,,,,
1969,Zimbabwe,ZWE,,,,,,,
1970,Afghanistan,AFG,,,,,35.26292683,215,320
1970,Albania,ALB,,,,,67.11317073,77,107.4708511
1970,Algeria,DZA,,,,,53.25512195,143,220
1970,American Samoa,ASM,,,,,,,
1970,Andorra,ADO,,,,,,,
1970,Angola,AGO,,,,,37.14053659,,
1970,Antigua and Barbuda,ATG,,,,,66.85365854,,
1970,Argentina,ARG,,,,,66.79902439,56.5,67.9
1970,Armenia,ARM,,,,,69.90434146,,
1970,Aruba,ABW,,,,,,,
1970,Australia,AUS,,,,,71.01853659,17.89999962,20
1970,Austria,AUT,,,,,69.89073171,25.89999962,29
1970,Azerbaijan,AZE,,,,,68.00731707,,
1970,"Bahamas, The",BHS,,,,,66.15721951,38,49
1970,Bahrain,BHR,,,,,62.10234146,55,82
1970,Bangladesh,BGD,,,,,44.54717073,158.7,237.5
1970,Barbados,BRB,,,,,68.66878049,39.5,54.1
1970,Belarus,BLR,,,,,71.90243902,,
1970,Belgium,BEL,,,,,71.21073171,21.1,23.7
1970,Belize,BLZ,,,,,66.60341463,,
1970,Benin,BEN,,,,,46.12136585,151.3,255.8
1970,Bermuda,BMU,,,,,70.29,,
1970,Bhutan,BTN,,,,,40.92336585,170.7,287.9
1970,Bolivia,BOL,,,,,46.0675122,147,243
1970,Bosnia and Herzegovina,BIH,,,,,66.21853659,60,82
